ICAO,PHASE,STND,RWY,N,VALID,REF_20,ID,OBSERVED
LFPG,DEP,A08,26R,432,432,12,DEP-A08-26R,2019
LFPG,DEP,A08,27L,184,184,16,DEP-A08-27L,2019
LFPG,DEP,A09,08L,31,31,12,DEP-A09-08L,2019
LFPG,DEP,A09,26R,40,40,15,DEP-A09-26R,2019
LFPG,DEP,A09,27L,60,60,18,DEP-A09-27L,2019
LFPG,DEP,A10,08L,244,243,9,DEP-A10-08L,2019
LFPG,DEP,A10,09R,403,403,16,DEP-A10-09R,2019
LFPG,DEP,A10,26R,565,565,13,DEP-A10-26R,2019
LFPG,DEP,A10,27L,353,353,14.400000000000006,DEP-A10-27L,2019
LFPG,DEP,A12,08L,95,95,9,DEP-A12-08L,2019
LFPG,DEP,A12,09R,66,65,15.8,DEP-A12-09R,2019
LFPG,DEP,A12,26R,176,176,12,DEP-A12-26R,2019
LFPG,DEP,A12,27L,85,84,14.600000000000001,DEP-A12-27L,2019
LFPG,DEP,A14,08L,121,121,11,DEP-A14-08L,2019
LFPG,DEP,A14,09R,123,123,20,DEP-A14-09R,2019
LFPG,DEP,A14,26R,172,172,15,DEP-A14-26R,2019
LFPG,DEP,A14,27L,217,217,17,DEP-A14-27L,2019
LFPG,DEP,A16,08L,60,60,9,DEP-A16-08L,2019
LFPG,DEP,A16,09R,39,39,15,DEP-A16-09R,2019
LFPG,DEP,A16,26R,133,133,12,DEP-A16-26R,2019
LFPG,DEP,A16,27L,49,49,14,DEP-A16-27L,2019
LFPG,DEP,A18,08L,350,350,12,DEP-A18-08L,2019
LFPG,DEP,A18,09R,177,177,19,DEP-A18-09R,2019
LFPG,DEP,A18,26R,489,489,14,DEP-A18-26R,2019
LFPG,DEP,A18,27L,316,315,17,DEP-A18-27L,2019
LFPG,DEP,A30,08L,388,388,9,DEP-A30-08L,2019
LFPG,DEP,A30,09R,175,174,20,DEP-A30-09R,2019
LFPG,DEP,A30,26R,458,458,13,DEP-A30-26R,2019
LFPG,DEP,A30,27L,410,410,18,DEP-A30-27L,2019
LFPG,DEP,A34,08L,344,344,9,DEP-A34-08L,2019
LFPG,DEP,A34,09R,179,179,18,DEP-A34-09R,2019
LFPG,DEP,A34,26R,471,470,13,DEP-A34-26R,2019
LFPG,DEP,A34,27L,360,360,16.799999999999997,DEP-A34-27L,2019
LFPG,DEP,A38,08L,309,307,8,DEP-A38-08L,2019
LFPG,DEP,A38,09R,166,166,17,DEP-A38-09R,2019
LFPG,DEP,A38,26R,447,447,12,DEP-A38-26R,2019
LFPG,DEP,A38,27L,358,358,16,DEP-A38-27L,2019
LFPG,DEP,B01,08L,238,238,10,DEP-B01-08L,2019
LFPG,DEP,B01,09R,116,116,14,DEP-B01-09R,2019
LFPG,DEP,B01,26R,310,310,13,DEP-B01-26R,2019
LFPG,DEP,B01,27L,258,258,12,DEP-B01-27L,2019
LFPG,DEP,B03,08L,365,365,10,DEP-B03-08L,2019
LFPG,DEP,B03,09R,206,206,13,DEP-B03-09R,2019
LFPG,DEP,B03,26R,486,486,13,DEP-B03-26R,2019
LFPG,DEP,B03,27L,399,398,12,DEP-B03-27L,2019
LFPG,DEP,B05,08L,403,403,10,DEP-B05-08L,2019
LFPG,DEP,B05,09R,187,187,13,DEP-B05-09R,2019
LFPG,DEP,B05,26R,492,491,13,DEP-B05-26R,2019
LFPG,DEP,B05,27L,348,348,12,DEP-B05-27L,2019
LFPG,DEP,B07,08L,379,379,10,DEP-B07-08L,2019
LFPG,DEP,B07,09R,188,187,13,DEP-B07-09R,2019
LFPG,DEP,B07,26R,480,480,13,DEP-B07-26R,2019
LFPG,DEP,B07,27L,336,336,12,DEP-B07-27L,2019
LFPG,DEP,B09,08L,354,353,10,DEP-B09-08L,2019
LFPG,DEP,B09,09R,181,178,13,DEP-B09-09R,2019
LFPG,DEP,B09,26R,468,468,13,DEP-B09-26R,2019
LFPG,DEP,B09,27L,354,354,12,DEP-B09-27L,2019
LFPG,DEP,B11,08L,211,209,9,DEP-B11-08L,2019
LFPG,DEP,B11,09R,62,62,13,DEP-B11-09R,2019
LFPG,DEP,B11,26R,288,288,13,DEP-B11-26R,2019
LFPG,DEP,B11,27L,118,118,13,DEP-B11-27L,2019
LFPG,DEP,B15,08L,173,173,10,DEP-B15-08L,2019
LFPG,DEP,B15,09R,85,84,13,DEP-B15-09R,2019
LFPG,DEP,B15,26R,200,200,14,DEP-B15-26R,2019
LFPG,DEP,B15,27L,165,165,12,DEP-B15-27L,2019
LFPG,DEP,C02,08L,50,50,13,DEP-C02-08L,2019
LFPG,DEP,C02,26R,74,74,14,DEP-C02-26R,2019
LFPG,DEP,C03,08L,117,116,9,DEP-C03-08L,2019
LFPG,DEP,C03,26R,185,185,11,DEP-C03-26R,2019
LFPG,DEP,C04,27L,33,33,20,DEP-C04-27L,2019
LFPG,DEP,C05,26R,47,47,13,DEP-C05-26R,2019
LFPG,DEP,C06,08L,420,420,10,DEP-C06-08L,2019
LFPG,DEP,C06,09R,334,334,17,DEP-C06-09R,2019
LFPG,DEP,C06,26R,591,591,12,DEP-C06-26R,2019
LFPG,DEP,C06,27L,578,578,16,DEP-C06-27L,2019
LFPG,DEP,C07,08L,30,29,13.600000000000001,DEP-C07-08L,2019
LFPG,DEP,C07,26R,34,34,14,DEP-C07-26R,2019
LFPG,DEP,C08,08L,370,370,11,DEP-C08-08L,2019
LFPG,DEP,C08,09R,102,102,19,DEP-C08-09R,2019
LFPG,DEP,C08,26R,504,504,13,DEP-C08-26R,2019
LFPG,DEP,C08,27L,256,254,17,DEP-C08-27L,2019
LFPG,DEP,C10,08L,199,199,10,DEP-C10-08L,2019
LFPG,DEP,C10,09R,178,177,17,DEP-C10-09R,2019
LFPG,DEP,C10,26R,374,374,11,DEP-C10-26R,2019
LFPG,DEP,C10,27L,235,234,16,DEP-C10-27L,2019
LFPG,DEP,C12,08L,56,56,13,DEP-C12-08L,2019
LFPG,DEP,C12,26R,103,103,13,DEP-C12-26R,2019
LFPG,DEP,C14,08L,78,78,12,DEP-C14-08L,2019
LFPG,DEP,C14,09R,39,39,20,DEP-C14-09R,2019
LFPG,DEP,C14,26R,117,117,14,DEP-C14-26R,2019
LFPG,DEP,C14,27L,70,69,18,DEP-C14-27L,2019
LFPG,DEP,C4A,08L,173,173,10,DEP-C4A-08L,2019
LFPG,DEP,C4A,09R,184,184,17,DEP-C4A-09R,2019
LFPG,DEP,C4A,26R,350,349,12,DEP-C4A-26R,2019
LFPG,DEP,C4A,27L,320,319,16,DEP-C4A-27L,2019
LFPG,DEP,CFE,08L,286,285,18,DEP-CFE-08L,2019
LFPG,DEP,CFE,26R,420,420,19,DEP-CFE-26R,2019
LFPG,DEP,CFE,27L,38,38,27,DEP-CFE-27L,2019
LFPG,DEP,CFW,08L,331,331,14,DEP-CFW-08L,2019
LFPG,DEP,CFW,26R,520,520,17,DEP-CFW-26R,2019
LFPG,DEP,CFW,27L,67,67,22,DEP-CFW-27L,2019
LFPG,DEP,D02,08L,163,163,12,DEP-D02-08L,2019
LFPG,DEP,D02,09R,570,570,15,DEP-D02-09R,2019
LFPG,DEP,D02,26R,179,179,13,DEP-D02-26R,2019
LFPG,DEP,D02,27L,998,997,13,DEP-D02-27L,2019
LFPG,DEP,D03,08L,274,272,11,DEP-D03-08L,2019
LFPG,DEP,D03,09R,126,126,14,DEP-D03-09R,2019
LFPG,DEP,D03,26R,336,335,12,DEP-D03-26R,2019
LFPG,DEP,D03,27L,280,280,13,DEP-D03-27L,2019
LFPG,DEP,D05,08L,169,168,11,DEP-D05-08L,2019
LFPG,DEP,D05,09R,96,96,14,DEP-D05-09R,2019
LFPG,DEP,D05,26R,235,234,12,DEP-D05-26R,2019
LFPG,DEP,D05,27L,206,205,13,DEP-D05-27L,2019
LFPG,DEP,D06,08L,97,97,11,DEP-D06-08L,2019
LFPG,DEP,D06,09R,164,164,15,DEP-D06-09R,2019
LFPG,DEP,D06,26R,179,179,13.600000000000001,DEP-D06-26R,2019
LFPG,DEP,D06,27L,340,340,13,DEP-D06-27L,2019
LFPG,DEP,D08,08L,211,211,11,DEP-D08-08L,2019
LFPG,DEP,D08,09R,820,818,14,DEP-D08-09R,2019
LFPG,DEP,D08,26R,239,239,13,DEP-D08-26R,2019
LFPG,DEP,D08,27L,1292,1291,13,DEP-D08-27L,2019
LFPG,DEP,D09,08L,246,245,10,DEP-D09-08L,2019
LFPG,DEP,D09,09R,123,123,13,DEP-D09-09R,2019
LFPG,DEP,D09,26R,291,290,12,DEP-D09-26R,2019
LFPG,DEP,D09,27L,252,249,13,DEP-D09-27L,2019
LFPG,DEP,D11,08L,237,236,11,DEP-D11-08L,2019
LFPG,DEP,D11,09R,123,123,14,DEP-D11-09R,2019
LFPG,DEP,D11,26R,301,300,12,DEP-D11-26R,2019
LFPG,DEP,D11,27L,244,243,13,DEP-D11-27L,2019
LFPG,DEP,D12,08L,416,415,11,DEP-D12-08L,2019
LFPG,DEP,D12,09R,430,430,14,DEP-D12-09R,2019
LFPG,DEP,D12,26R,372,370,13,DEP-D12-26R,2019
LFPG,DEP,D12,27L,879,879,13,DEP-D12-27L,2019
LFPG,DEP,D14,08L,611,610,10,DEP-D14-08L,2019
LFPG,DEP,D14,09R,347,346,14,DEP-D14-09R,2019
LFPG,DEP,D14,26R,679,679,12,DEP-D14-26R,2019
LFPG,DEP,D14,27L,599,599,13,DEP-D14-27L,2019
LFPG,DEP,D15,08L,204,203,10,DEP-D15-08L,2019
LFPG,DEP,D15,09R,96,96,14,DEP-D15-09R,2019
LFPG,DEP,D15,26R,273,272,12,DEP-D15-26R,2019
LFPG,DEP,D15,27L,254,253,12,DEP-D15-27L,2019
LFPG,DEP,D16,08L,753,753,10,DEP-D16-08L,2019
LFPG,DEP,D16,09R,472,471,14,DEP-D16-09R,2019
LFPG,DEP,D16,26R,986,985,12,DEP-D16-26R,2019
LFPG,DEP,D16,27L,872,872,12,DEP-D16-27L,2019
LFPG,DEP,D18,08L,763,763,10,DEP-D18-08L,2019
LFPG,DEP,D18,09R,423,422,13,DEP-D18-09R,2019
LFPG,DEP,D18,26R,999,999,12,DEP-D18-26R,2019
LFPG,DEP,D18,27L,913,911,12,DEP-D18-27L,2019
LFPG,DEP,D19,08L,211,211,10,DEP-D19-08L,2019
LFPG,DEP,D19,09R,92,92,13.2,DEP-D19-09R,2019
LFPG,DEP,D19,26R,273,272,12,DEP-D19-26R,2019
LFPG,DEP,D19,27L,202,202,13,DEP-D19-27L,2019
LFPG,DEP,D20,08L,638,636,10,DEP-D20-08L,2019
LFPG,DEP,D20,09R,515,515,14,DEP-D20-09R,2019
LFPG,DEP,D20,26R,802,802,13,DEP-D20-26R,2019
LFPG,DEP,D20,27L,1016,1016,13,DEP-D20-27L,2019
LFPG,DEP,D24,08L,202,202,11,DEP-D24-08L,2019
LFPG,DEP,D24,09R,202,202,13.200000000000003,DEP-D24-09R,2019
LFPG,DEP,D24,26R,388,387,13,DEP-D24-26R,2019
LFPG,DEP,D24,27L,452,452,13,DEP-D24-27L,2019
LFPG,DEP,E05,08L,605,604,11,DEP-E05-08L,2019
LFPG,DEP,E05,09R,126,126,19,DEP-E05-09R,2019
LFPG,DEP,E05,26R,1095,1094,10,DEP-E05-26R,2019
LFPG,DEP,E05,27L,170,170,17,DEP-E05-27L,2019
LFPG,DEP,E09,08L,694,691,11,DEP-E09-08L,2019
LFPG,DEP,E09,09R,93,93,18,DEP-E09-09R,2019
LFPG,DEP,E09,26R,1105,1103,10,DEP-E09-26R,2019
LFPG,DEP,E09,27L,131,131,15,DEP-E09-27L,2019
LFPG,DEP,E10,08L,306,304,11,DEP-E10-08L,2019
LFPG,DEP,E10,09R,268,268,17,DEP-E10-09R,2019
LFPG,DEP,E10,26R,666,664,11,DEP-E10-26R,2019
LFPG,DEP,E10,27L,212,212,16,DEP-E10-27L,2019
LFPG,DEP,E12,09R,113,113,27,DEP-E12-09R,2019
LFPG,DEP,E12,26R,42,42,17,DEP-E12-26R,2019
LFPG,DEP,E12,27L,158,158,23,DEP-E12-27L,2019
LFPG,DEP,E13,08L,556,556,11,DEP-E13-08L,2019
LFPG,DEP,E13,09R,136,135,18,DEP-E13-09R,2019
LFPG,DEP,E13,26R,967,964,10,DEP-E13-26R,2019
LFPG,DEP,E13,27L,160,160,15,DEP-E13-27L,2019
LFPG,DEP,E14,08L,198,198,14,DEP-E14-08L,2019
LFPG,DEP,E14,09R,65,65,22,DEP-E14-09R,2019
LFPG,DEP,E14,26R,328,327,13,DEP-E14-26R,2019
LFPG,DEP,E14,27L,104,104,19,DEP-E14-27L,2019
LFPG,DEP,E16,08L,53,53,11,DEP-E16-08L,2019
LFPG,DEP,E16,09R,126,126,23,DEP-E16-09R,2019
LFPG,DEP,E16,26R,97,97,11,DEP-E16-26R,2019
LFPG,DEP,E16,27L,169,169,19,DEP-E16-27L,2019
LFPG,DEP,E17,08L,607,607,10,DEP-E17-08L,2019
LFPG,DEP,E17,09R,153,153,18,DEP-E17-09R,2019
LFPG,DEP,E17,26R,979,975,10,DEP-E17-26R,2019
LFPG,DEP,E17,27L,187,187,15,DEP-E17-27L,2019
LFPG,DEP,E18,08L,403,403,14,DEP-E18-08L,2019
LFPG,DEP,E18,09R,124,123,22,DEP-E18-09R,2019
LFPG,DEP,E18,26R,572,571,13,DEP-E18-26R,2019
LFPG,DEP,E18,27L,220,219,19,DEP-E18-27L,2019
LFPG,DEP,E20,08L,374,370,14,DEP-E20-08L,2019
LFPG,DEP,E20,09R,121,121,23,DEP-E20-09R,2019
LFPG,DEP,E20,26R,537,535,13,DEP-E20-26R,2019
LFPG,DEP,E20,27L,188,185,19,DEP-E20-27L,2019
LFPG,DEP,E21,08L,629,629,10,DEP-E21-08L,2019
LFPG,DEP,E21,09R,145,144,17,DEP-E21-09R,2019
LFPG,DEP,E21,26R,941,939,9,DEP-E21-26R,2019
LFPG,DEP,E21,27L,204,204,15,DEP-E21-27L,2019
LFPG,DEP,E22,08L,359,359,14,DEP-E22-08L,2019
LFPG,DEP,E22,09R,138,136,22,DEP-E22-09R,2019
LFPG,DEP,E22,26R,564,563,13,DEP-E22-26R,2019
LFPG,DEP,E22,27L,215,213,19,DEP-E22-27L,2019
LFPG,DEP,E24,08L,396,395,14,DEP-E24-08L,2019
LFPG,DEP,E24,09R,123,123,22,DEP-E24-09R,2019
LFPG,DEP,E24,26R,603,602,13,DEP-E24-26R,2019
LFPG,DEP,E24,27L,204,203,19,DEP-E24-27L,2019
LFPG,DEP,E25,08L,519,518,10,DEP-E25-08L,2019
LFPG,DEP,E25,09R,117,117,17,DEP-E25-09R,2019
LFPG,DEP,E25,26R,886,884,9,DEP-E25-26R,2019
LFPG,DEP,E25,27L,160,159,14,DEP-E25-27L,2019
LFPG,DEP,E26,08L,385,384,14,DEP-E26-08L,2019
LFPG,DEP,E26,09R,122,121,22,DEP-E26-09R,2019
LFPG,DEP,E26,26R,575,573,13,DEP-E26-26R,2019
LFPG,DEP,E26,27L,205,205,19,DEP-E26-27L,2019
LFPG,DEP,E29,08L,453,452,10,DEP-E29-08L,2019
LFPG,DEP,E29,09R,130,130,18,DEP-E29-09R,2019
LFPG,DEP,E29,26R,889,885,9,DEP-E29-26R,2019
LFPG,DEP,E29,27L,150,150,15,DEP-E29-27L,2019
LFPG,DEP,E30,08L,388,388,14,DEP-E30-08L,2019
LFPG,DEP,E30,09R,145,145,21,DEP-E30-09R,2019
LFPG,DEP,E30,26R,598,595,13,DEP-E30-26R,2019
LFPG,DEP,E30,27L,216,213,18,DEP-E30-27L,2019
LFPG,DEP,E32,08L,366,364,12,DEP-E32-08L,2019
LFPG,DEP,E32,09R,127,126,19,DEP-E32-09R,2019
LFPG,DEP,E32,26R,614,612,11,DEP-E32-26R,2019
LFPG,DEP,E32,27L,165,165,16,DEP-E32-27L,2019
LFPG,DEP,E34,08L,267,267,10,DEP-E34-08L,2019
LFPG,DEP,E34,09R,328,328,19,DEP-E34-09R,2019
LFPG,DEP,E34,26R,515,512,9,DEP-E34-26R,2019
LFPG,DEP,E34,27L,395,394,16,DEP-E34-27L,2019
LFPG,DEP,E38,08L,392,392,15,DEP-E38-08L,2019
LFPG,DEP,E38,09R,121,121,22,DEP-E38-09R,2019
LFPG,DEP,E38,26R,561,557,14,DEP-E38-26R,2019
LFPG,DEP,E38,27L,228,226,19,DEP-E38-27L,2019
LFPG,DEP,E40,08L,378,378,11,DEP-E40-08L,2019
LFPG,DEP,E40,09R,326,325,18,DEP-E40-09R,2019
LFPG,DEP,E40,26R,745,745,10,DEP-E40-26R,2019
LFPG,DEP,E40,27L,339,337,15,DEP-E40-27L,2019
LFPG,DEP,E42,08L,340,340,12,DEP-E42-08L,2019
LFPG,DEP,E42,09R,324,323,19,DEP-E42-09R,2019
LFPG,DEP,E42,26R,662,660,11,DEP-E42-26R,2019
LFPG,DEP,E42,27L,340,339,17,DEP-E42-27L,2019
LFPG,DEP,E44,08L,382,381,12,DEP-E44-08L,2019
LFPG,DEP,E44,09R,360,359,19,DEP-E44-09R,2019
LFPG,DEP,E44,26R,836,833,11,DEP-E44-26R,2019
LFPG,DEP,E44,27L,350,349,17,DEP-E44-27L,2019
LFPG,DEP,F02,08L,734,734,11,DEP-F02-08L,2019
LFPG,DEP,F02,09R,227,226,15,DEP-F02-09R,2019
LFPG,DEP,F02,26R,966,964,12,DEP-F02-26R,2019
LFPG,DEP,F02,27L,557,555,12,DEP-F02-27L,2019
LFPG,DEP,F03,08L,238,238,16,DEP-F03-08L,2019
LFPG,DEP,F03,09R,177,177,19,DEP-F03-09R,2019
LFPG,DEP,F03,26R,269,269,15,DEP-F03-26R,2019
LFPG,DEP,F03,27L,371,369,13,DEP-F03-27L,2019
LFPG,DEP,F04,08L,800,799,11,DEP-F04-08L,2019
LFPG,DEP,F04,09R,199,198,15,DEP-F04-09R,2019
LFPG,DEP,F04,26R,1053,1052,12,DEP-F04-26R,2019
LFPG,DEP,F04,27L,500,499,12,DEP-F04-27L,2019
LFPG,DEP,F08,08L,771,771,11,DEP-F08-08L,2019
LFPG,DEP,F08,09R,208,207,14,DEP-F08-09R,2019
LFPG,DEP,F08,26R,1043,1043,11,DEP-F08-26R,2019
LFPG,DEP,F08,27L,500,500,12,DEP-F08-27L,2019
LFPG,DEP,F09,08L,240,239,17,DEP-F09-08L,2019
LFPG,DEP,F09,09R,186,186,19,DEP-F09-09R,2019
LFPG,DEP,F09,26R,272,269,15,DEP-F09-26R,2019
LFPG,DEP,F09,27L,416,416,14,DEP-F09-27L,2019
LFPG,DEP,F10,08L,624,623,11,DEP-F10-08L,2019
LFPG,DEP,F10,09R,144,144,15,DEP-F10-09R,2019
LFPG,DEP,F10,26R,953,952,11,DEP-F10-26R,2019
LFPG,DEP,F10,27L,267,266,12,DEP-F10-27L,2019
LFPG,DEP,F14,08L,550,549,11,DEP-F14-08L,2019
LFPG,DEP,F14,09R,205,205,15,DEP-F14-09R,2019
LFPG,DEP,F14,26R,812,811,11,DEP-F14-26R,2019
LFPG,DEP,F14,27L,369,368,11,DEP-F14-27L,2019
LFPG,DEP,F15,08L,233,233,19,DEP-F15-08L,2019
LFPG,DEP,F15,09R,174,173,21,DEP-F15-09R,2019
LFPG,DEP,F15,26R,243,242,17,DEP-F15-26R,2019
LFPG,DEP,F15,27L,355,354,15,DEP-F15-27L,2019
LFPG,DEP,F16,08L,632,631,11,DEP-F16-08L,2019
LFPG,DEP,F16,09R,176,176,15,DEP-F16-09R,2019
LFPG,DEP,F16,26R,875,874,11,DEP-F16-26R,2019
LFPG,DEP,F16,27L,417,417,11,DEP-F16-27L,2019
LFPG,DEP,F20,08L,580,579,11,DEP-F20-08L,2019
LFPG,DEP,F20,09R,200,200,15,DEP-F20-09R,2019
LFPG,DEP,F20,26R,793,792,11,DEP-F20-26R,2019
LFPG,DEP,F20,27L,455,455,11,DEP-F20-27L,2019
LFPG,DEP,F22,08L,693,692,12,DEP-F22-08L,2019
LFPG,DEP,F22,09R,251,251,15,DEP-F22-09R,2019
LFPG,DEP,F22,26R,883,882,11,DEP-F22-26R,2019
LFPG,DEP,F22,27L,594,592,11,DEP-F22-27L,2019
LFPG,DEP,F26,08L,532,530,12,DEP-F26-08L,2019
LFPG,DEP,F26,09R,542,540,15,DEP-F26-09R,2019
LFPG,DEP,F26,26R,690,688,11,DEP-F26-26R,2019
LFPG,DEP,F26,27L,931,931,11,DEP-F26-27L,2019
LFPG,DEP,F30,08L,455,455,12,DEP-F30-08L,2019
LFPG,DEP,F30,09R,619,618,15,DEP-F30-09R,2019
LFPG,DEP,F30,26R,586,584,11,DEP-F30-26R,2019
LFPG,DEP,F30,27L,1106,1106,11,DEP-F30-27L,2019
LFPG,DEP,F32,08L,424,423,12,DEP-F32-08L,2019
LFPG,DEP,F32,09R,681,680,15,DEP-F32-09R,2019
LFPG,DEP,F32,26R,556,556,11,DEP-F32-26R,2019
LFPG,DEP,F32,27L,1164,1164,11,DEP-F32-27L,2019
LFPG,DEP,F66,08L,721,720,12,DEP-F66-08L,2019
LFPG,DEP,F66,09R,241,241,15,DEP-F66-09R,2019
LFPG,DEP,F66,26R,934,933,11,DEP-F66-26R,2019
LFPG,DEP,F66,27L,581,581,11,DEP-F66-27L,2019
LFPG,DEP,F68,08L,751,751,12,DEP-F68-08L,2019
LFPG,DEP,F68,09R,209,207,15,DEP-F68-09R,2019
LFPG,DEP,F68,26R,1047,1045,11,DEP-F68-26R,2019
LFPG,DEP,F68,27L,491,490,11,DEP-F68-27L,2019
LFPG,DEP,F70,08L,625,623,12,DEP-F70-08L,2019
LFPG,DEP,F70,09R,158,158,15,DEP-F70-09R,2019
LFPG,DEP,F70,26R,888,888,11,DEP-F70-26R,2019
LFPG,DEP,F70,27L,334,334,11,DEP-F70-27L,2019
LFPG,DEP,F76,08L,598,597,12,DEP-F76-08L,2019
LFPG,DEP,F76,09R,153,153,15,DEP-F76-09R,2019
LFPG,DEP,F76,26R,921,920,10,DEP-F76-26R,2019
LFPG,DEP,F76,27L,282,282,11,DEP-F76-27L,2019
LFPG,DEP,F80,08L,678,677,12,DEP-F80-08L,2019
LFPG,DEP,F80,09R,272,272,15,DEP-F80-09R,2019
LFPG,DEP,F80,26R,908,907,10,DEP-F80-26R,2019
LFPG,DEP,F80,27L,557,556,10,DEP-F80-27L,2019
LFPG,DEP,F82,08L,563,562,12,DEP-F82-08L,2019
LFPG,DEP,F82,09R,217,216,15,DEP-F82-09R,2019
LFPG,DEP,F82,26R,769,766,10,DEP-F82-26R,2019
LFPG,DEP,F82,27L,479,478,10,DEP-F82-27L,2019
LFPG,DEP,F84,08L,600,598,13,DEP-F84-08L,2019
LFPG,DEP,F84,09R,186,186,14,DEP-F84-09R,2019
LFPG,DEP,F84,26R,821,821,10,DEP-F84-26R,2019
LFPG,DEP,F84,27L,432,430,10,DEP-F84-27L,2019
LFPG,DEP,F86,08L,726,726,13,DEP-F86-08L,2019
LFPG,DEP,F86,09R,256,254,14,DEP-F86-09R,2019
LFPG,DEP,F86,26R,1023,1023,10,DEP-F86-26R,2019
LFPG,DEP,F86,27L,525,525,10,DEP-F86-27L,2019
LFPG,DEP,F90,08L,757,755,13,DEP-F90-08L,2019
LFPG,DEP,F90,09R,216,216,14,DEP-F90-09R,2019
LFPG,DEP,F90,26R,1036,1035,10,DEP-F90-26R,2019
LFPG,DEP,F90,27L,469,467,10,DEP-F90-27L,2019
LFPG,DEP,F92,08L,742,740,13,DEP-F92-08L,2019
LFPG,DEP,F92,09R,230,229,14,DEP-F92-09R,2019
LFPG,DEP,F92,26R,1065,1065,10,DEP-F92-26R,2019
LFPG,DEP,F92,27L,490,490,10,DEP-F92-27L,2019
LFPG,DEP,F94,08L,770,768,13,DEP-F94-08L,2019
LFPG,DEP,F94,09R,225,225,15,DEP-F94-09R,2019
LFPG,DEP,F94,26R,1059,1059,11,DEP-F94-26R,2019
LFPG,DEP,F94,27L,462,462,11,DEP-F94-27L,2019
LFPG,DEP,F96,08L,764,764,13,DEP-F96-08L,2019
LFPG,DEP,F96,09R,229,229,15,DEP-F96-09R,2019
LFPG,DEP,F96,26R,1052,1052,11,DEP-F96-26R,2019
LFPG,DEP,F96,27L,531,530,11,DEP-F96-27L,2019
LFPG,DEP,G20,26R,34,34,9.600000000000001,DEP-G20-26R,2019
LFPG,DEP,G29,09R,34,34,13,DEP-G29-09R,2019
LFPG,DEP,G29,27L,57,57,10.200000000000001,DEP-G29-27L,2019
LFPG,DEP,G30,26R,33,33,11.4,DEP-G30-26R,2019
LFPG,DEP,G32,09R,61,61,11,DEP-G32-09R,2019
LFPG,DEP,G32,27L,105,105,10,DEP-G32-27L,2019
LFPG,DEP,H02,27L,40,40,12,DEP-H02-27L,2019
LFPG,DEP,H03,26R,36,35,17,DEP-H03-26R,2019
LFPG,DEP,H03,27L,51,51,12,DEP-H03-27L,2019
LFPG,DEP,H04,27L,47,47,12.200000000000001,DEP-H04-27L,2019
LFPG,DEP,H07,27L,50,50,12,DEP-H07-27L,2019
LFPG,DEP,H08,27L,30,30,13,DEP-H08-27L,2019
LFPG,DEP,H09,09R,32,31,17,DEP-H09-09R,2019
LFPG,DEP,H09,26R,35,35,16,DEP-H09-26R,2019
LFPG,DEP,H09,27L,76,76,12,DEP-H09-27L,2019
LFPG,DEP,H10,09R,30,30,18.8,DEP-H10-09R,2019
LFPG,DEP,H10,27L,79,79,13,DEP-H10-27L,2019
LFPG,DEP,H12,27L,36,36,13,DEP-H12-27L,2019
LFPG,DEP,I14,08L,50,50,21,DEP-I14-08L,2019
LFPG,DEP,I14,09R,111,111,11,DEP-I14-09R,2019
LFPG,DEP,I14,26R,57,57,27,DEP-I14-26R,2019
LFPG,DEP,I14,27L,147,147,17,DEP-I14-27L,2019
LFPG,DEP,I16,08L,38,38,22,DEP-I16-08L,2019
LFPG,DEP,I16,09R,86,86,12,DEP-I16-09R,2019
LFPG,DEP,I16,26R,53,53,30,DEP-I16-26R,2019
LFPG,DEP,I16,27L,117,117,18,DEP-I16-27L,2019
LFPG,DEP,I18,09R,86,86,13,DEP-I18-09R,2019
LFPG,DEP,I18,27L,120,120,19,DEP-I18-27L,2019
LFPG,DEP,I21,09R,52,52,10,DEP-I21-09R,2019
LFPG,DEP,I21,27L,68,67,17,DEP-I21-27L,2019
LFPG,DEP,I23,09R,35,35,10,DEP-I23-09R,2019
LFPG,DEP,I23,27L,49,49,14.600000000000001,DEP-I23-27L,2019
LFPG,DEP,I24,09R,45,45,11,DEP-I24-09R,2019
LFPG,DEP,I24,27L,68,66,16,DEP-I24-27L,2019
LFPG,DEP,I25,09R,37,37,9.2,DEP-I25-09R,2019
LFPG,DEP,I25,26R,30,30,20.8,DEP-I25-26R,2019
LFPG,DEP,I25,27L,56,55,14,DEP-I25-27L,2019
LFPG,DEP,I27,27L,32,30,14.8,DEP-I27-27L,2019
LFPG,DEP,I3A,08L,38,37,15,DEP-I3A-08L,2019
LFPG,DEP,I3A,09R,44,44,8.6,DEP-I3A-09R,2019
LFPG,DEP,I3A,26R,47,47,20.200000000000003,DEP-I3A-26R,2019
LFPG,DEP,I3A,27L,55,55,13.8,DEP-I3A-27L,2019
LFPG,DEP,I3B,08L,38,38,16.4,DEP-I3B-08L,2019
LFPG,DEP,I3B,09R,50,50,8,DEP-I3B-09R,2019
LFPG,DEP,I3B,26R,48,48,21,DEP-I3B-26R,2019
LFPG,DEP,I3B,27L,59,59,13,DEP-I3B-27L,2019
LFPG,DEP,I3C,08L,39,39,15,DEP-I3C-08L,2019
LFPG,DEP,I3C,09R,45,45,7.800000000000001,DEP-I3C-09R,2019
LFPG,DEP,I3C,26R,46,45,21.8,DEP-I3C-26R,2019
