ICAO,PHASE,STND,RWY,N,VALID,REF_20,ID,OBSERVED
EDDF,DEP,S412,07C,49,49,6.246666666666666,DEP-S412-07C,2019
EDDF,DEP,S412,18,264,264,7.3533333333333335,DEP-S412-18,2019
EDDF,DEP,S412,25C,57,57,9.270000000000001,DEP-S412-25C,2019
EDDF,DEP,S413,18,71,71,7,DEP-S413-18,2019
EDDF,DEP,S413,25C,83,83,8.523333333333333,DEP-S413-25C,2019
EDDF,DEP,S414,07C,31,31,6.916666666666667,DEP-S414-07C,2019
EDDF,DEP,S414,18,234,234,7.133333333333334,DEP-S414-18,2019
EDDF,DEP,S414,25C,54,54,9.706666666666667,DEP-S414-25C,2019
EDDF,DEP,S416,18,183,183,7.49,DEP-S416-18,2019
EDDF,DEP,S416,25C,56,56,8.8,DEP-S416-25C,2019
EDDF,DEP,S418,18,110,110,7.430000000000001,DEP-S418-18,2019
EDDF,DEP,S418,25C,30,30,10.533333333333333,DEP-S418-25C,2019
EDDF,DEP,S420,18,76,76,7.666666666666667,DEP-S420-18,2019
EDDF,DEP,S501,18,59,59,14.803333333333333,DEP-S501-18,2019
EDDF,DEP,S503,07C,109,109,15.363333333333333,DEP-S503-07C,2019
EDDF,DEP,S503,18,114,114,15.866666666666667,DEP-S503-18,2019
EDDF,DEP,S503,25C,194,194,16.286666666666665,DEP-S503-25C,2019
EDDF,DEP,S504,07C,88,88,15.286666666666667,DEP-S504-07C,2019
EDDF,DEP,S504,18,145,145,16.916666666666668,DEP-S504-18,2019
EDDF,DEP,S504,25C,136,136,16.916666666666668,DEP-S504-25C,2019
EDDF,DEP,S505,07C,113,113,15.123333333333335,DEP-S505-07C,2019
EDDF,DEP,S505,18,129,129,16.336666666666666,DEP-S505-18,2019
EDDF,DEP,S505,25C,207,207,15.99,DEP-S505-25C,2019
EDDF,DEP,S506,07C,96,96,15.1,DEP-S506-07C,2019
EDDF,DEP,S506,18,142,142,16.560000000000002,DEP-S506-18,2019
EDDF,DEP,S506,25C,144,144,16.076666666666664,DEP-S506-25C,2019
EDDF,DEP,S507,18,46,46,13.35,DEP-S507-18,2019
EDDF,DEP,S508,18,32,32,13.623333333333335,DEP-S508-18,2019
EDDF,DEP,S601,07C,67,67,17.276666666666667,DEP-S601-07C,2019
EDDF,DEP,S601,18,114,114,17.93,DEP-S601-18,2019
EDDF,DEP,S601,25C,98,98,16.72,DEP-S601-25C,2019
EDDF,DEP,S602,07C,41,41,15.366666666666667,DEP-S602-07C,2019
EDDF,DEP,S602,18,79,79,17.273333333333333,DEP-S602-18,2019
EDDF,DEP,S602,25C,90,90,16.82,DEP-S602-25C,2019
EDDF,DEP,S603,07C,68,68,16.22,DEP-S603-07C,2019
EDDF,DEP,S603,18,109,109,16.67,DEP-S603-18,2019
EDDF,DEP,S603,25C,109,109,16.11,DEP-S603-25C,2019
EDDF,DEP,S604,07C,66,66,15.333333333333334,DEP-S604-07C,2019
EDDF,DEP,S604,18,100,100,17.676666666666666,DEP-S604-18,2019
EDDF,DEP,S604,25C,73,73,16.593333333333334,DEP-S604-25C,2019
EDDF,DEP,V106,07C,478,478,12.056666666666668,DEP-V106-07C,2019
EDDF,DEP,V106,18,1053,1053,15.863333333333333,DEP-V106-18,2019
EDDF,DEP,V106,25C,828,828,8.85,DEP-V106-25C,2019
EDDF,DEP,V107,07C,403,403,13.586666666666666,DEP-V107-07C,2019
EDDF,DEP,V107,18,1277,1277,16.833333333333332,DEP-V107-18,2019
EDDF,DEP,V107,25C,629,629,10.25,DEP-V107-25C,2019
EDDF,DEP,V108,07C,467,467,11.686666666666667,DEP-V108-07C,2019
EDDF,DEP,V108,18,1153,1153,15.673333333333332,DEP-V108-18,2019
EDDF,DEP,V108,25C,844,844,8.483333333333333,DEP-V108-25C,2019
EDDF,DEP,V109,07C,391,391,13.133333333333333,DEP-V109-07C,2019
EDDF,DEP,V109,18,1269,1269,16.643333333333334,DEP-V109-18,2019
EDDF,DEP,V109,25C,674,674,9.95,DEP-V109-25C,2019
EDDF,DEP,V110,07C,463,463,11.38,DEP-V110-07C,2019
EDDF,DEP,V110,18,1083,1083,15.966666666666667,DEP-V110-18,2019
EDDF,DEP,V110,25C,853,853,8.6,DEP-V110-25C,2019
EDDF,DEP,V111,07C,409,409,12.666666666666666,DEP-V111-07C,2019
EDDF,DEP,V111,18,1152,1152,16.553333333333335,DEP-V111-18,2019
EDDF,DEP,V111,25C,650,650,9.68,DEP-V111-25C,2019
EDDF,DEP,V112,07C,464,464,11.513333333333334,DEP-V112-07C,2019
EDDF,DEP,V112,18,1142,1142,15.669999999999998,DEP-V112-18,2019
EDDF,DEP,V112,25C,875,875,8.366666666666667,DEP-V112-25C,2019
EDDF,DEP,V113,07C,422,422,12.863333333333333,DEP-V113-07C,2019
EDDF,DEP,V113,18,1106,1106,16.8,DEP-V113-18,2019
EDDF,DEP,V113,25C,608,608,9.473333333333333,DEP-V113-25C,2019
EDDF,DEP,V114,07C,460,460,11.756666666666668,DEP-V114-07C,2019
EDDF,DEP,V114,18,1068,1068,15.74,DEP-V114-18,2019
EDDF,DEP,V114,25C,827,827,8.416666666666666,DEP-V114-25C,2019
EDDF,DEP,V115,07C,387,387,12.203333333333333,DEP-V115-07C,2019
EDDF,DEP,V115,18,1178,1178,16.466666666666665,DEP-V115-18,2019
EDDF,DEP,V115,25C,609,609,9.226666666666667,DEP-V115-25C,2019
EDDF,DEP,V116,07C,452,452,11.35,DEP-V116-07C,2019
EDDF,DEP,V116,18,1172,1172,15.75,DEP-V116-18,2019
EDDF,DEP,V116,25C,795,795,8.35,DEP-V116-25C,2019
EDDF,DEP,V117,07C,413,413,12.596666666666668,DEP-V117-07C,2019
EDDF,DEP,V117,18,1113,1113,16.39666666666667,DEP-V117-18,2019
EDDF,DEP,V117,25C,560,560,9.063333333333333,DEP-V117-25C,2019
EDDF,DEP,V118,07C,471,471,11.15,DEP-V118-07C,2019
EDDF,DEP,V118,18,1122,1122,15.453333333333333,DEP-V118-18,2019
EDDF,DEP,V118,25C,792,792,8.14,DEP-V118-25C,2019
EDDF,DEP,V119,07C,152,152,12.633333333333333,DEP-V119-07C,2019
EDDF,DEP,V119,18,391,391,15.916666666666666,DEP-V119-18,2019
EDDF,DEP,V119,25C,289,289,9.183333333333334,DEP-V119-25C,2019
EDDF,DEP,V120,07C,73,73,17.343333333333334,DEP-V120-07C,2019
EDDF,DEP,V120,18,34,34,16.1,DEP-V120-18,2019
EDDF,DEP,V120,25C,120,120,10.530000000000001,DEP-V120-25C,2019
EDDF,DEP,V121,07C,73,73,12.26,DEP-V121-07C,2019
EDDF,DEP,V121,18,247,247,15.77,DEP-V121-18,2019
EDDF,DEP,V121,25C,160,160,9.383333333333333,DEP-V121-25C,2019
EDDF,DEP,V122,07C,65,65,16.979999999999997,DEP-V122-07C,2019
EDDF,DEP,V122,18,42,42,17.403333333333336,DEP-V122-18,2019
EDDF,DEP,V122,25C,134,134,11.010000000000002,DEP-V122-25C,2019
EDDF,DEP,V123,07C,47,47,12.266666666666667,DEP-V123-07C,2019
EDDF,DEP,V123,18,159,159,15.143333333333333,DEP-V123-18,2019
EDDF,DEP,V123,25C,102,102,9.273333333333333,DEP-V123-25C,2019
EDDF,DEP,V124,07C,66,66,17.05,DEP-V124-07C,2019
EDDF,DEP,V124,18,34,34,16.869999999999997,DEP-V124-18,2019
EDDF,DEP,V124,25C,135,135,11.61,DEP-V124-25C,2019
EDDF,DEP,V125,07C,46,46,12.433333333333334,DEP-V125-07C,2019
EDDF,DEP,V125,18,166,166,14.433333333333334,DEP-V125-18,2019
EDDF,DEP,V125,25C,122,122,9.786666666666667,DEP-V125-25C,2019
EDDF,DEP,V126,07C,66,66,11.95,DEP-V126-07C,2019
EDDF,DEP,V126,18,153,153,14.546666666666667,DEP-V126-18,2019
EDDF,DEP,V126,25C,118,118,9.63,DEP-V126-25C,2019
EDDF,DEP,V127,07C,77,77,16.25,DEP-V127-07C,2019
EDDF,DEP,V127,18,56,56,16.366666666666667,DEP-V127-18,2019
EDDF,DEP,V127,25C,157,157,11.556666666666668,DEP-V127-25C,2019
EDDF,DEP,V128,07C,47,47,12.013333333333334,DEP-V128-07C,2019
EDDF,DEP,V128,18,135,135,13.67,DEP-V128-18,2019
EDDF,DEP,V128,25C,75,75,9.02,DEP-V128-25C,2019
EDDF,DEP,V129,07C,85,85,16.753333333333334,DEP-V129-07C,2019
EDDF,DEP,V129,18,50,50,15.673333333333332,DEP-V129-18,2019
EDDF,DEP,V129,25C,156,156,12.083333333333334,DEP-V129-25C,2019
EDDF,DEP,V130,07C,82,82,11.326666666666668,DEP-V130-07C,2019
EDDF,DEP,V130,18,274,274,13.803333333333333,DEP-V130-18,2019
EDDF,DEP,V130,25C,148,148,9.333333333333334,DEP-V130-25C,2019
EDDF,DEP,V134,07C,204,204,5.76,DEP-V134-07C,2019
EDDF,DEP,V134,18,1493,1493,8.256666666666668,DEP-V134-18,2019
EDDF,DEP,V134,25C,212,212,5.303333333333334,DEP-V134-25C,2019
EDDF,DEP,V136,07C,219,219,5.526666666666667,DEP-V136-07C,2019
EDDF,DEP,V136,18,1477,1477,8.219999999999999,DEP-V136-18,2019
EDDF,DEP,V136,25C,223,223,5.523333333333333,DEP-V136-25C,2019
EDDF,DEP,V143,07C,223,223,10.523333333333333,DEP-V143-07C,2019
EDDF,DEP,V143,18,970,970,12.35,DEP-V143-18,2019
EDDF,DEP,V143,25C,297,297,11.806666666666668,DEP-V143-25C,2019
EDDF,DEP,V144,07C,216,216,11.016666666666667,DEP-V144-07C,2019
EDDF,DEP,V144,18,964,964,12.5,DEP-V144-18,2019
EDDF,DEP,V144,25C,287,287,12.173333333333334,DEP-V144-25C,2019
EDDF,DEP,V153,07C,224,224,4.803333333333333,DEP-V153-07C,2019
EDDF,DEP,V153,18,1582,1582,7.116666666666666,DEP-V153-18,2019
EDDF,DEP,V153,25C,215,215,6.6066666666666665,DEP-V153-25C,2019
EDDF,DEP,V153,25L,38,38,9.15,DEP-V153-25L,2019
EDDF,DEP,V155,07C,224,224,5.3100000000000005,DEP-V155-07C,2019
EDDF,DEP,V155,18,1307,1307,7.05,DEP-V155-18,2019
EDDF,DEP,V155,25C,261,261,7.016666666666667,DEP-V155-25C,2019
EDDF,DEP,V155,25L,39,39,7.753333333333334,DEP-V155-25L,2019
EDDF,DEP,V157,07C,246,246,4.75,DEP-V157-07C,2019
EDDF,DEP,V157,18,1542,1542,6.866666666666666,DEP-V157-18,2019
EDDF,DEP,V157,25C,172,172,6.703333333333333,DEP-V157-25C,2019
EDDF,DEP,V158,07C,199,199,4.91,DEP-V158-07C,2019
EDDF,DEP,V158,18,1603,1603,6.766666666666667,DEP-V158-18,2019
EDDF,DEP,V158,25C,134,134,7.196666666666667,DEP-V158-25C,2019
EDDF,DEP,V158,25L,39,39,8.82,DEP-V158-25L,2019
EDDF,DEP,V160,07C,219,219,4.593333333333333,DEP-V160-07C,2019
EDDF,DEP,V160,18,1332,1332,6.783333333333333,DEP-V160-18,2019
EDDF,DEP,V160,25C,216,216,7.816666666666666,DEP-V160-25C,2019
EDDF,DEP,V160,25L,39,39,9.066666666666666,DEP-V160-25L,2019
EDDF,DEP,V162,07C,241,241,4.383333333333334,DEP-V162-07C,2019
EDDF,DEP,V162,18,1471,1471,6.466666666666667,DEP-V162-18,2019
EDDF,DEP,V162,25C,167,167,6.703333333333333,DEP-V162-25C,2019
EDDF,DEP,V163,07C,206,206,4.3,DEP-V163-07C,2019
EDDF,DEP,V163,18,1559,1559,6.5,DEP-V163-18,2019
EDDF,DEP,V163,25C,124,124,7.709999999999999,DEP-V163-25C,2019
EDDF,DEP,V164,07C,190,190,5.286666666666667,DEP-V164-07C,2019
EDDF,DEP,V164,18,897,897,6.5,DEP-V164-18,2019
EDDF,DEP,V164,25C,222,222,9.57,DEP-V164-25C,2019
EDDF,DEP,V166,07C,170,170,5.176666666666667,DEP-V166-07C,2019
EDDF,DEP,V166,18,849,849,6.126666666666667,DEP-V166-18,2019
EDDF,DEP,V166,25C,198,198,9.233333333333333,DEP-V166-25C,2019
EDDF,DEP,V167,07C,156,156,5.05,DEP-V167-07C,2019
EDDF,DEP,V167,18,752,752,6.153333333333334,DEP-V167-18,2019
EDDF,DEP,V167,25C,180,180,10,DEP-V167-25C,2019
EDDF,DEP,V168,07C,160,160,4.766666666666667,DEP-V168-07C,2019
EDDF,DEP,V168,18,717,717,5.986666666666667,DEP-V168-18,2019
EDDF,DEP,V168,25C,164,164,9.793333333333333,DEP-V168-25C,2019
EDDF,DEP,V169,07C,112,112,4.8533333333333335,DEP-V169-07C,2019
EDDF,DEP,V169,18,600,600,5.983333333333333,DEP-V169-18,2019
EDDF,DEP,V169,25C,149,149,10.296666666666667,DEP-V169-25C,2019
EDDF,DEP,V170,07C,105,105,4.960000000000001,DEP-V170-07C,2019
EDDF,DEP,V170,18,399,399,5.880000000000001,DEP-V170-18,2019
EDDF,DEP,V170,25C,115,115,10.433333333333334,DEP-V170-25C,2019
EDDF,DEP,V171A,07C,335,335,3.7133333333333334,DEP-V171A-07C,2019
EDDF,DEP,V171A,18,1509,1509,4.9,DEP-V171A-18,2019
EDDF,DEP,V171A,25C,252,252,8.67,DEP-V171A-25C,2019
EDDF,DEP,V171B,07C,327,327,3.9,DEP-V171B-07C,2019
EDDF,DEP,V171B,18,1426,1426,4.816666666666666,DEP-V171B-18,2019
EDDF,DEP,V171B,25C,232,232,8.45,DEP-V171B-25C,2019
EDDF,DEP,V172,18,1396,1396,4.616666666666666,DEP-V172-18,2019
EDDF,DEP,V173A,07C,327,327,4.12,DEP-V173A-07C,2019
EDDF,DEP,V173A,18,1385,1385,4.85,DEP-V173A-18,2019
EDDF,DEP,V173A,25C,235,235,8.923333333333334,DEP-V173A-25C,2019
EDDF,DEP,V173B,07C,292,292,4.086666666666666,DEP-V173B-07C,2019
EDDF,DEP,V173B,18,1339,1339,4.876666666666667,DEP-V173B-18,2019
EDDF,DEP,V173B,25C,211,211,8.966666666666667,DEP-V173B-25C,2019
EDDF,DEP,V174,07C,240,240,4.113333333333333,DEP-V174-07C,2019
EDDF,DEP,V174,18,1619,1619,4.95,DEP-V174-18,2019
EDDF,DEP,V174,25C,125,125,8.96,DEP-V174-25C,2019
EDDF,DEP,V175,07C,242,242,4.27,DEP-V175-07C,2019
EDDF,DEP,V175,18,1623,1623,4.783333333333333,DEP-V175-18,2019
EDDF,DEP,V175,25C,136,136,9.466666666666667,DEP-V175-25C,2019
EDDF,DEP,V176,07C,222,222,4.206666666666667,DEP-V176-07C,2019
EDDF,DEP,V176,18,1551,1551,4.75,DEP-V176-18,2019
EDDF,DEP,V176,25C,132,132,8.746666666666666,DEP-V176-25C,2019
EDDF,DEP,V177,07C,219,219,4.383333333333334,DEP-V177-07C,2019
EDDF,DEP,V177,18,1589,1589,4.776666666666667,DEP-V177-18,2019
EDDF,DEP,V177,25C,125,125,9.443333333333332,DEP-V177-25C,2019
EDDF,DEP,V178,07C,200,200,3.7966666666666664,DEP-V178-07C,2019
EDDF,DEP,V178,18,1494,1494,4.75,DEP-V178-18,2019
EDDF,DEP,V178,25C,111,111,9.533333333333333,DEP-V178-25C,2019
EDDF,DEP,V266,07C,129,129,9.883333333333333,DEP-V266-07C,2019
EDDF,DEP,V266,18,963,963,8.723333333333333,DEP-V266-18,2019
EDDF,DEP,V266,25C,87,87,14.946666666666665,DEP-V266-25C,2019
EDDF,DEP,V267,07C,146,146,9.316666666666666,DEP-V267-07C,2019
EDDF,DEP,V267,18,937,937,8.483333333333333,DEP-V267-18,2019
EDDF,DEP,V267,25C,78,78,15.913333333333334,DEP-V267-25C,2019
EDDF,DEP,V268,07C,128,128,9.806666666666667,DEP-V268-07C,2019
EDDF,DEP,V268,18,986,986,8.416666666666666,DEP-V268-18,2019
EDDF,DEP,V268,25C,82,82,16.406666666666666,DEP-V268-25C,2019
EDDF,DEP,V269,07C,145,145,9.533333333333333,DEP-V269-07C,2019
EDDF,DEP,V269,18,900,900,8.479999999999999,DEP-V269-18,2019
EDDF,DEP,V269,25C,83,83,16.116666666666667,DEP-V269-25C,2019
EDDF,DEP,V270,07C,131,131,10.2,DEP-V270-07C,2019
EDDF,DEP,V270,18,843,843,8.533333333333333,DEP-V270-18,2019
EDDF,DEP,V270,25C,76,76,16.3,DEP-V270-25C,2019
EDDF,DEP,V310,07C,117,117,19.09333333333333,DEP-V310-07C,2019
EDDF,DEP,V310,18,178,178,21.273333333333333,DEP-V310-18,2019
EDDF,DEP,V310,25C,169,169,19.593333333333334,DEP-V310-25C,2019
EDDF,DEP,V311,07C,110,110,17.720000000000002,DEP-V311-07C,2019
EDDF,DEP,V311,18,173,173,20.36,DEP-V311-18,2019
EDDF,DEP,V311,25C,159,159,18.313333333333333,DEP-V311-25C,2019
EDDF,DEP,V312,07C,115,115,17.46666666666667,DEP-V312-07C,2019
EDDF,DEP,V312,18,136,136,19.916666666666668,DEP-V312-18,2019
EDDF,DEP,V312,25C,137,137,18.846666666666668,DEP-V312-25C,2019
EDDF,DEP,V313,07C,96,96,17.6,DEP-V313-07C,2019
EDDF,DEP,V313,18,125,125,19.856666666666666,DEP-V313-18,2019
EDDF,DEP,V313,25C,161,161,18.25,DEP-V313-25C,2019
EDDF,DEP,V92,18,33,33,17.923333333333332,DEP-V92-18,2019
EDDF,DEP,V92,25C,83,83,11.273333333333333,DEP-V92-25C,2019
EDDF,DEP,V93,18,44,44,16.883333333333333,DEP-V93-18,2019
EDDF,DEP,V93,25C,76,76,10.383333333333333,DEP-V93-25C,2019
EDDF,DEP,V94,07C,440,440,13.283333333333333,DEP-V94-07C,2019
EDDF,DEP,V94,18,841,841,16.516666666666666,DEP-V94-18,2019
EDDF,DEP,V94,25C,724,724,10.193333333333332,DEP-V94-25C,2019
EDDF,DEP,V95,07C,469,469,13.35,DEP-V95-07C,2019
EDDF,DEP,V95,18,935,935,16.466666666666665,DEP-V95-18,2019
EDDF,DEP,V95,25C,822,822,9.8,DEP-V95-25C,2019
EDDF,DEP,V96,07C,468,468,13.263333333333334,DEP-V96-07C,2019
EDDF,DEP,V96,18,964,964,16.85,DEP-V96-18,2019
EDDF,DEP,V96,25C,795,795,9.966666666666667,DEP-V96-25C,2019
EDDF,DEP,V97,07C,500,500,12.68,DEP-V97-07C,2019
EDDF,DEP,V97,18,948,948,16.25,DEP-V97-18,2019
EDDF,DEP,V97,25C,792,792,9.590000000000002,DEP-V97-25C,2019
