ICAO,PHASE,STND,RWY,N,VALID,REF_20,ID,OBSERVED
EDDM,ARR,341,26L,888,888,5,ARR-341-26L,2019
EDDM,ARR,341,26R,621,621,5,ARR-341-26R,2019
EDDM,ARR,342,08L,278,278,5,ARR-342-08L,2019
EDDM,ARR,342,08R,506,506,4,ARR-342-08R,2019
EDDM,ARR,342,26L,768,768,5,ARR-342-26L,2019
EDDM,ARR,342,26R,573,573,5,ARR-342-26R,2019
EDDM,ARR,343,08L,278,278,5,ARR-343-08L,2019
EDDM,ARR,343,08R,441,441,4,ARR-343-08R,2019
EDDM,ARR,343,26L,679,679,5,ARR-343-26L,2019
EDDM,ARR,343,26R,543,543,5,ARR-343-26R,2019
EDDM,ARR,344,08L,265,265,5,ARR-344-08L,2019
EDDM,ARR,344,08R,412,412,4,ARR-344-08R,2019
EDDM,ARR,344,26L,657,657,5,ARR-344-26L,2019
EDDM,ARR,344,26R,510,510,5,ARR-344-26R,2019
EDDM,ARR,345,08L,251,251,5,ARR-345-08L,2019
EDDM,ARR,345,08R,417,417,4,ARR-345-08R,2019
EDDM,ARR,345,26L,655,655,5,ARR-345-26L,2019
EDDM,ARR,345,26R,480,480,5,ARR-345-26R,2019
EDDM,ARR,346,08L,255,255,5,ARR-346-08L,2019
EDDM,ARR,346,08R,388,388,4,ARR-346-08R,2019
EDDM,ARR,346,26L,627,627,5,ARR-346-26L,2019
EDDM,ARR,346,26R,487,487,5,ARR-346-26R,2019
EDDM,ARR,347,08L,265,265,5,ARR-347-08L,2019
EDDM,ARR,347,08R,379,379,4,ARR-347-08R,2019
EDDM,ARR,347,26L,595,595,5,ARR-347-26L,2019
EDDM,ARR,347,26R,498,498,5,ARR-347-26R,2019
EDDM,ARR,348,08L,257,257,5,ARR-348-08L,2019
EDDM,ARR,348,08R,397,397,4,ARR-348-08R,2019
EDDM,ARR,348,26L,624,624,5,ARR-348-26L,2019
EDDM,ARR,348,26R,480,480,5,ARR-348-26R,2019
EDDM,ARR,349,08L,112,112,5,ARR-349-08L,2019
EDDM,ARR,349,08R,163,163,4,ARR-349-08R,2019
EDDM,ARR,349,26L,309,309,5,ARR-349-26L,2019
EDDM,ARR,349,26R,202,202,5,ARR-349-26R,2019
EDDM,ARR,351,08L,116,116,5,ARR-351-08L,2019
EDDM,ARR,351,08R,247,247,4,ARR-351-08R,2019
EDDM,ARR,351,26L,421,421,5,ARR-351-26L,2019
EDDM,ARR,351,26R,202,202,5,ARR-351-26R,2019
EDDM,ARR,352,08L,115,115,5,ARR-352-08L,2019
EDDM,ARR,352,08R,246,246,4,ARR-352-08R,2019
EDDM,ARR,352,26L,392,392,5,ARR-352-26L,2019
EDDM,ARR,352,26R,213,213,5,ARR-352-26R,2019
EDDM,ARR,511,08L,142,142,5,ARR-511-08L,2019
EDDM,ARR,511,08R,217,217,4,ARR-511-08R,2019
EDDM,ARR,511,26L,363,363,5,ARR-511-26L,2019
EDDM,ARR,511,26R,238,238,5,ARR-511-26R,2019
EDDM,ARR,512,08L,141,141,5,ARR-512-08L,2019
EDDM,ARR,512,08R,182,182,4,ARR-512-08R,2019
EDDM,ARR,512,26L,311,311,5,ARR-512-26L,2019
EDDM,ARR,512,26R,214,214,5,ARR-512-26R,2019
EDDM,ARR,581,08L,291,291,4,ARR-581-08L,2019
EDDM,ARR,581,08R,109,109,6,ARR-581-08R,2019
EDDM,ARR,581,26L,164,164,7,ARR-581-26L,2019
EDDM,ARR,581,26R,431,431,4,ARR-581-26R,2019
EDDM,ARR,582,08L,264,264,4,ARR-582-08L,2019
EDDM,ARR,582,08R,132,132,6,ARR-582-08R,2019
EDDM,ARR,582,26L,165,165,7,ARR-582-26L,2019
EDDM,ARR,582,26R,461,461,4,ARR-582-26R,2019
EDDM,ARR,583,08L,273,273,4,ARR-583-08L,2019
EDDM,ARR,583,08R,119,119,6,ARR-583-08R,2019
EDDM,ARR,583,26L,179,179,7,ARR-583-26L,2019
EDDM,ARR,583,26R,429,429,4,ARR-583-26R,2019
EDDM,ARR,584,08L,233,233,4,ARR-584-08L,2019
EDDM,ARR,584,08R,128,128,6,ARR-584-08R,2019
EDDM,ARR,584,26L,153,153,7,ARR-584-26L,2019
EDDM,ARR,584,26R,412,412,4,ARR-584-26R,2019
EDDM,ARR,585,08L,225,225,4,ARR-585-08L,2019
EDDM,ARR,585,08R,117,117,6,ARR-585-08R,2019
EDDM,ARR,585,26L,158,158,7,ARR-585-26L,2019
EDDM,ARR,585,26R,351,351,4,ARR-585-26R,2019
EDDM,ARR,586,08L,176,176,4,ARR-586-08L,2019
EDDM,ARR,586,08R,104,104,6,ARR-586-08R,2019
EDDM,ARR,586,26L,144,144,7,ARR-586-26L,2019
EDDM,ARR,586,26R,286,286,4,ARR-586-26R,2019
EDDM,ARR,591,08L,333,333,4,ARR-591-08L,2019
EDDM,ARR,591,08R,142,142,5,ARR-591-08R,2019
EDDM,ARR,591,26L,217,217,6,ARR-591-26L,2019
EDDM,ARR,591,26R,558,558,3,ARR-591-26R,2019
EDDM,ARR,592,08L,332,332,3,ARR-592-08L,2019
EDDM,ARR,592,08R,156,156,5,ARR-592-08R,2019
EDDM,ARR,592,26L,211,211,6,ARR-592-26L,2019
EDDM,ARR,592,26R,572,572,4,ARR-592-26R,2019
EDDM,ARR,593,08L,322,322,4,ARR-593-08L,2019
EDDM,ARR,593,08R,132,132,5,ARR-593-08R,2019
EDDM,ARR,593,26L,215,215,6,ARR-593-26L,2019
EDDM,ARR,593,26R,527,527,4,ARR-593-26R,2019
EDDM,ARR,594,08L,309,309,4,ARR-594-08L,2019
EDDM,ARR,594,08R,124,124,6,ARR-594-08R,2019
EDDM,ARR,594,26L,196,196,6,ARR-594-26L,2019
EDDM,ARR,594,26R,486,486,4,ARR-594-26R,2019
EDDM,ARR,595,08L,257,257,4,ARR-595-08L,2019
EDDM,ARR,595,08R,96,96,6,ARR-595-08R,2019
EDDM,ARR,595,26L,174,174,7,ARR-595-26L,2019
EDDM,ARR,595,26R,410,410,4,ARR-595-26R,2019
EDDM,ARR,61A,26L,31,31,4,ARR-61A-26L,2019
EDDM,ARR,701,08L,31,31,10,ARR-701-08L,2019
EDDM,ARR,701,08R,138,138,4.400000000000002,ARR-701-08R,2019
EDDM,ARR,701,26L,312,312,3,ARR-701-26L,2019
EDDM,ARR,701,26R,47,47,9,ARR-701-26R,2019
EDDM,ARR,702,08R,79,79,5,ARR-702-08R,2019
EDDM,ARR,702,26L,150,150,4,ARR-702-26L,2019
EDDM,ARR,703,08R,68,68,5,ARR-703-08R,2019
EDDM,ARR,703,26L,110,110,4,ARR-703-26L,2019
EDDM,ARR,703,26R,42,42,10,ARR-703-26R,2019
EDDM,ARR,801,08L,43,43,9,ARR-801-08L,2019
EDDM,ARR,801,08R,129,129,4,ARR-801-08R,2019
EDDM,ARR,801,26L,177,177,4,ARR-801-26L,2019
EDDM,ARR,801,26R,89,89,8,ARR-801-26R,2019
EDDM,ARR,802,08L,46,46,9,ARR-802-08L,2019
EDDM,ARR,802,08R,117,117,4,ARR-802-08R,2019
EDDM,ARR,802,26L,182,182,4,ARR-802-26L,2019
EDDM,ARR,802,26R,75,75,9,ARR-802-26R,2019
EDDM,ARR,803,08L,40,40,9,ARR-803-08L,2019
EDDM,ARR,803,08R,74,74,4,ARR-803-08R,2019
EDDM,ARR,803,26L,144,144,4,ARR-803-26L,2019
EDDM,ARR,803,26R,60,60,8,ARR-803-26R,2019
EDDM,ARR,804,08L,54,54,9,ARR-804-08L,2019
EDDM,ARR,804,08R,99,99,5,ARR-804-08R,2019
EDDM,ARR,804,26L,184,184,4,ARR-804-26L,2019
EDDM,ARR,804,26R,62,62,8,ARR-804-26R,2019
EDDM,ARR,805,08R,117,117,5,ARR-805-08R,2019
EDDM,ARR,805,26L,150,150,4,ARR-805-26L,2019
EDDM,ARR,805,26R,59,59,9,ARR-805-26R,2019
EDDM,ARR,901,08L,38,38,9,ARR-901-08L,2019
EDDM,ARR,901,08R,49,49,4,ARR-901-08R,2019
EDDM,ARR,901,26L,90,90,4,ARR-901-26L,2019
EDDM,ARR,901,26R,84,84,7,ARR-901-26R,2019
EDDM,ARR,902,08L,38,38,9,ARR-902-08L,2019
EDDM,ARR,902,08R,183,183,4.399999999999999,ARR-902-08R,2019
EDDM,ARR,902,26L,296,296,3,ARR-902-26L,2019
EDDM,ARR,902,26R,88,88,7,ARR-902-26R,2019
EDDM,ARR,903,08R,81,81,4,ARR-903-08R,2019
EDDM,ARR,903,26L,140,140,3,ARR-903-26L,2019
EDDM,ARR,904,08R,76,76,5,ARR-904-08R,2019
EDDM,ARR,904,26L,140,140,4,ARR-904-26L,2019
EDDM,ARR,905,08R,67,67,4.200000000000001,ARR-905-08R,2019
EDDM,ARR,905,26L,112,112,4,ARR-905-26L,2019
EDDM,ARR,905,26R,48,48,8,ARR-905-26R,2019
EDDM,ARR,906,08R,44,44,6.6,ARR-906-08R,2019
EDDM,ARR,906,26L,84,84,4,ARR-906-26L,2019
EDDM,ARR,G11,08L,49,49,5.600000000000001,ARR-G11-08L,2019
EDDM,ARR,G11,08R,44,44,7,ARR-G11-08R,2019
EDDM,ARR,G11,26L,77,77,7,ARR-G11-26L,2019
EDDM,ARR,G11,26R,71,71,6,ARR-G11-26R,2019
EDDM,ARR,G12,08L,45,45,6,ARR-G12-08L,2019
EDDM,ARR,G12,08R,54,54,6,ARR-G12-08R,2019
EDDM,ARR,G12,26L,69,69,7,ARR-G12-26L,2019
EDDM,ARR,G12,26R,93,93,6,ARR-G12-26R,2019
EDDM,ARR,G13,08L,42,42,6,ARR-G13-08L,2019
EDDM,ARR,G13,08R,51,51,6,ARR-G13-08R,2019
EDDM,ARR,G13,26L,73,73,7,ARR-G13-26L,2019
EDDM,ARR,G13,26R,67,67,6,ARR-G13-26R,2019
EDDM,ARR,G14,08L,45,45,5.800000000000001,ARR-G14-08L,2019
EDDM,ARR,G14,08R,48,48,6,ARR-G14-08R,2019
EDDM,ARR,G14,26L,65,65,6.800000000000001,ARR-G14-26L,2019
EDDM,ARR,G14,26R,67,67,5,ARR-G14-26R,2019
EDDM,ARR,G21,08L,36,36,6,ARR-G21-08L,2019
EDDM,ARR,G21,08R,54,54,7,ARR-G21-08R,2019
EDDM,ARR,G21,26L,76,76,8,ARR-G21-26L,2019
EDDM,ARR,G21,26R,87,87,6,ARR-G21-26R,2019
EDDM,ARR,G22,08L,65,65,6,ARR-G22-08L,2019
EDDM,ARR,G22,08R,61,61,6,ARR-G22-08R,2019
EDDM,ARR,G22,26L,120,120,7,ARR-G22-26L,2019
EDDM,ARR,G22,26R,118,118,6,ARR-G22-26R,2019
EDDM,ARR,G23,08L,52,52,6,ARR-G23-08L,2019
EDDM,ARR,G23,08R,49,49,7,ARR-G23-08R,2019
EDDM,ARR,G23,26L,94,94,7.600000000000001,ARR-G23-26L,2019
EDDM,ARR,G23,26R,69,69,6,ARR-G23-26R,2019
EDDM,ARR,G24,08L,53,53,6,ARR-G24-08L,2019
EDDM,ARR,G24,08R,48,48,6.4,ARR-G24-08R,2019
EDDM,ARR,G24,26L,65,65,7,ARR-G24-26L,2019
EDDM,ARR,G24,26R,77,77,6,ARR-G24-26R,2019
EDDM,ARR,G25,26R,34,34,6.6000000000000005,ARR-G25-26R,2019
EDDM,ARR,R12,08L,339,339,3,ARR-R12-08L,2019
EDDM,ARR,R12,08R,169,169,5,ARR-R12-08R,2019
EDDM,ARR,R12,26L,239,239,5,ARR-R12-26L,2019
EDDM,ARR,R12,26R,601,601,3,ARR-R12-26R,2019
EDDM,ARR,R13,08L,152,152,7,ARR-R13-08L,2019
EDDM,ARR,R13,08R,198,198,6,ARR-R13-08R,2019
EDDM,ARR,R13,26L,309,309,7,ARR-R13-26L,2019
EDDM,ARR,R13,26R,316,316,7,ARR-R13-26R,2019
EDDM,ARR,R8,26L,43,43,4.4,ARR-R8-26L,2019
EDDM,DEP,102,26L,59,59,12,DEP-102-26L,2019
EDDM,DEP,102,26R,53,53,12,DEP-102-26R,2019
EDDM,DEP,103,26L,61,61,12,DEP-103-26L,2019
EDDM,DEP,103,26R,48,48,12,DEP-103-26R,2019
EDDM,DEP,104,08L,35,35,9,DEP-104-08L,2019
EDDM,DEP,104,08R,49,49,12,DEP-104-08R,2019
EDDM,DEP,104,26L,106,106,12,DEP-104-26L,2019
EDDM,DEP,104,26R,145,145,12,DEP-104-26R,2019
EDDM,DEP,105,08L,69,69,9,DEP-105-08L,2019
EDDM,DEP,105,26L,84,84,12,DEP-105-26L,2019
EDDM,DEP,105,26R,135,135,12,DEP-105-26R,2019
EDDM,DEP,109,08L,71,71,11,DEP-109-08L,2019
EDDM,DEP,109,08R,43,43,13,DEP-109-08R,2019
EDDM,DEP,109,26L,141,141,12,DEP-109-26L,2019
EDDM,DEP,109,26R,206,206,13,DEP-109-26R,2019
EDDM,DEP,110,08L,405,405,10,DEP-110-08L,2019
EDDM,DEP,110,08R,535,535,14,DEP-110-08R,2019
EDDM,DEP,110,26L,947,947,13,DEP-110-26L,2019
EDDM,DEP,110,26R,641,641,14,DEP-110-26R,2019
EDDM,DEP,111,08L,494,494,11,DEP-111-08L,2019
EDDM,DEP,111,08R,630,630,12,DEP-111-08R,2019
EDDM,DEP,111,26L,1116,1116,12,DEP-111-26L,2019
EDDM,DEP,111,26R,754,754,14,DEP-111-26R,2019
EDDM,DEP,112,08L,185,185,11,DEP-112-08L,2019
EDDM,DEP,112,08R,230,230,12,DEP-112-08R,2019
EDDM,DEP,112,26L,395,395,12,DEP-112-26L,2019
EDDM,DEP,112,26R,309,309,14,DEP-112-26R,2019
EDDM,DEP,113,08L,142,142,11,DEP-113-08L,2019
EDDM,DEP,113,08R,705,705,13,DEP-113-08R,2019
EDDM,DEP,113,26L,1149,1149,13,DEP-113-26L,2019
EDDM,DEP,113,26R,241,241,15,DEP-113-26R,2019
EDDM,DEP,115,08L,302,302,11,DEP-115-08L,2019
EDDM,DEP,115,08R,781,781,12,DEP-115-08R,2019
EDDM,DEP,115,26L,1288,1288,11,DEP-115-26L,2019
EDDM,DEP,115,26R,488,488,14,DEP-115-26R,2019
EDDM,DEP,116,08L,300,300,10,DEP-116-08L,2019
EDDM,DEP,116,08R,357,357,11,DEP-116-08R,2019
EDDM,DEP,116,26L,651,651,11,DEP-116-26L,2019
EDDM,DEP,116,26R,499,499,13,DEP-116-26R,2019
EDDM,DEP,117,08L,449,449,10,DEP-117-08L,2019
EDDM,DEP,117,08R,446,446,11,DEP-117-08R,2019
EDDM,DEP,117,26L,777,777,11,DEP-117-26L,2019
EDDM,DEP,117,26R,716,716,13,DEP-117-26R,2019
EDDM,DEP,118,08L,385,385,10,DEP-118-08L,2019
EDDM,DEP,118,08R,386,386,11,DEP-118-08R,2019
EDDM,DEP,118,26L,744,744,10,DEP-118-26L,2019
EDDM,DEP,118,26R,577,577,13,DEP-118-26R,2019
EDDM,DEP,119,08L,441,441,10,DEP-119-08L,2019
EDDM,DEP,119,08R,491,491,11,DEP-119-08R,2019
EDDM,DEP,119,26L,843,843,10,DEP-119-26L,2019
EDDM,DEP,119,26R,671,671,13,DEP-119-26R,2019
EDDM,DEP,120,08L,427,427,11,DEP-120-08L,2019
EDDM,DEP,120,08R,509,509,11,DEP-120-08R,2019
EDDM,DEP,120,26L,856,856,10,DEP-120-26L,2019
EDDM,DEP,120,26R,711,711,14,DEP-120-26R,2019
EDDM,DEP,121,08L,330,330,10,DEP-121-08L,2019
EDDM,DEP,121,08R,476,476,11,DEP-121-08R,2019
EDDM,DEP,121,26L,813,813,10,DEP-121-26L,2019
EDDM,DEP,121,26R,432,432,14,DEP-121-26R,2019
EDDM,DEP,131,08L,36,36,9,DEP-131-08L,2019
EDDM,DEP,131,26R,86,86,11,DEP-131-26R,2019
EDDM,DEP,135,08L,38,38,10,DEP-135-08L,2019
EDDM,DEP,135,08R,42,42,12,DEP-135-08R,2019
EDDM,DEP,135,26L,87,87,12,DEP-135-26L,2019
EDDM,DEP,135,26R,60,60,13,DEP-135-26R,2019
EDDM,DEP,141,08L,77,77,8.200000000000003,DEP-141-08L,2019
EDDM,DEP,141,08R,44,44,12.6,DEP-141-08R,2019
EDDM,DEP,141,26L,81,81,12,DEP-141-26L,2019
EDDM,DEP,141,26R,123,123,11,DEP-141-26R,2019
EDDM,DEP,142,08L,84,84,10,DEP-142-08L,2019
EDDM,DEP,142,08R,51,51,13,DEP-142-08R,2019
EDDM,DEP,142,26L,72,72,13,DEP-142-26L,2019
EDDM,DEP,142,26R,169,169,13,DEP-142-26R,2019
EDDM,DEP,143,08L,87,87,9,DEP-143-08L,2019
EDDM,DEP,143,08R,139,139,13,DEP-143-08R,2019
EDDM,DEP,143,26L,250,250,12,DEP-143-26L,2019
EDDM,DEP,143,26R,130,130,12,DEP-143-26R,2019
EDDM,DEP,144,08L,119,119,10,DEP-144-08L,2019
EDDM,DEP,144,08R,62,62,11.200000000000001,DEP-144-08R,2019
EDDM,DEP,144,26L,147,147,12,DEP-144-26L,2019
EDDM,DEP,144,26R,175,175,13,DEP-144-26R,2019
EDDM,DEP,151,26L,83,83,12,DEP-151-26L,2019
EDDM,DEP,155,08L,47,47,10,DEP-155-08L,2019
EDDM,DEP,155,08R,59,59,12,DEP-155-08R,2019
EDDM,DEP,155,26L,104,104,12,DEP-155-26L,2019
EDDM,DEP,155,26R,52,52,14,DEP-155-26R,2019
EDDM,DEP,161,08L,128,128,10,DEP-161-08L,2019
EDDM,DEP,161,08R,346,346,11,DEP-161-08R,2019
EDDM,DEP,161,26L,548,548,11,DEP-161-26L,2019
EDDM,DEP,161,26R,195,195,14,DEP-161-26R,2019
EDDM,DEP,162,08L,150,150,11,DEP-162-08L,2019
EDDM,DEP,162,08R,370,370,11,DEP-162-08R,2019
EDDM,DEP,162,26L,575,575,11,DEP-162-26L,2019
EDDM,DEP,162,26R,274,274,14,DEP-162-26R,2019
EDDM,DEP,163,08L,84,84,12,DEP-163-08L,2019
EDDM,DEP,163,08R,201,201,11,DEP-163-08R,2019
EDDM,DEP,163,26L,309,309,11,DEP-163-26L,2019
EDDM,DEP,163,26R,160,160,15,DEP-163-26R,2019
EDDM,DEP,164,08L,92,92,11,DEP-164-08L,2019
EDDM,DEP,164,08R,228,228,11,DEP-164-08R,2019
EDDM,DEP,164,26L,367,367,11,DEP-164-26L,2019
EDDM,DEP,164,26R,174,174,14.600000000000001,DEP-164-26R,2019
EDDM,DEP,165,08L,55,55,9,DEP-165-08L,2019
EDDM,DEP,165,26R,85,85,13,DEP-165-26R,2019
EDDM,DEP,171,08L,44,44,8,DEP-171-08L,2019
EDDM,DEP,171,26L,44,44,12,DEP-171-26L,2019
EDDM,DEP,171,26R,55,55,10,DEP-171-26R,2019
EDDM,DEP,172,08L,54,54,8,DEP-172-08L,2019
EDDM,DEP,172,26L,58,58,11,DEP-172-26L,2019
EDDM,DEP,172,26R,69,69,11,DEP-172-26R,2019
EDDM,DEP,173,08L,50,50,8,DEP-173-08L,2019
EDDM,DEP,173,08R,37,37,12,DEP-173-08R,2019
EDDM,DEP,173,26L,75,75,12,DEP-173-26L,2019
EDDM,DEP,173,26R,74,74,11,DEP-173-26R,2019
EDDM,DEP,174,08L,68,68,8,DEP-174-08L,2019
EDDM,DEP,174,08R,41,41,12,DEP-174-08R,2019
EDDM,DEP,174,26L,82,82,11,DEP-174-26L,2019
EDDM,DEP,174,26R,96,96,11,DEP-174-26R,2019
EDDM,DEP,175,08L,51,51,8,DEP-175-08L,2019
EDDM,DEP,175,08R,39,39,12,DEP-175-08R,2019
EDDM,DEP,175,26L,75,75,11,DEP-175-26L,2019
EDDM,DEP,175,26R,102,102,11,DEP-175-26R,2019
EDDM,DEP,181,08L,356,356,8,DEP-181-08L,2019
EDDM,DEP,181,08R,103,103,11.400000000000002,DEP-181-08R,2019
EDDM,DEP,181,26L,173,173,11,DEP-181-26L,2019
EDDM,DEP,181,26R,566,566,11,DEP-181-26R,2019
EDDM,DEP,182,08L,524,524,8,DEP-182-08L,2019
EDDM,DEP,182,08R,194,194,12,DEP-182-08R,2019
EDDM,DEP,182,26L,319,319,11,DEP-182-26L,2019
EDDM,DEP,182,26R,826,826,11,DEP-182-26R,2019
EDDM,DEP,183,08L,480,480,8,DEP-183-08L,2019
EDDM,DEP,183,08R,217,217,11,DEP-183-08R,2019
EDDM,DEP,183,26L,342,342,11,DEP-183-26L,2019
EDDM,DEP,183,26R,774,774,11,DEP-183-26R,2019
EDDM,DEP,184,08L,372,372,8,DEP-184-08L,2019
EDDM,DEP,184,08R,237,237,11,DEP-184-08R,2019
EDDM,DEP,184,26L,434,434,11,DEP-184-26L,2019
EDDM,DEP,184,26R,550,550,11,DEP-184-26R,2019
EDDM,DEP,185,08L,292,292,8,DEP-185-08L,2019
EDDM,DEP,185,08R,264,264,11,DEP-185-08R,2019
EDDM,DEP,185,26L,497,497,11,DEP-185-26L,2019
EDDM,DEP,185,26R,425,425,11,DEP-185-26R,2019
EDDM,DEP,186,08L,209,209,8,DEP-186-08L,2019
EDDM,DEP,186,08R,308,308,11,DEP-186-08R,2019
EDDM,DEP,186,26L,506,506,11,DEP-186-26L,2019
EDDM,DEP,186,26R,354,354,11,DEP-186-26R,2019
EDDM,DEP,187,08L,177,177,8.200000000000003,DEP-187-08L,2019
EDDM,DEP,187,08R,333,333,11,DEP-187-08R,2019
EDDM,DEP,187,26L,538,538,11,DEP-187-26L,2019
EDDM,DEP,187,26R,252,252,12,DEP-187-26R,2019
EDDM,DEP,188,08L,126,126,8,DEP-188-08L,2019
EDDM,DEP,188,08R,346,346,11,DEP-188-08R,2019
EDDM,DEP,188,26L,590,590,11,DEP-188-26L,2019
EDDM,DEP,188,26R,181,181,12,DEP-188-26R,2019
EDDM,DEP,189,08L,109,109,9,DEP-189-08L,2019
EDDM,DEP,189,08R,256,256,11,DEP-189-08R,2019
EDDM,DEP,189,26L,458,458,11,DEP-189-26L,2019
EDDM,DEP,189,26R,131,131,12,DEP-189-26R,2019
EDDM,DEP,191,08L,63,63,8,DEP-191-08L,2019
EDDM,DEP,191,08R,116,116,11,DEP-191-08R,2019
EDDM,DEP,191,26L,213,213,11,DEP-191-26L,2019
EDDM,DEP,191,26R,84,84,11,DEP-191-26R,2019
EDDM,DEP,192,08L,39,39,9,DEP-192-08L,2019
EDDM,DEP,192,08R,123,123,11,DEP-192-08R,2019
EDDM,DEP,192,26L,219,219,10,DEP-192-26L,2019
EDDM,DEP,192,26R,72,72,12,DEP-192-26R,2019
EDDM,DEP,193,08L,58,58,8,DEP-193-08L,2019
EDDM,DEP,193,08R,98,98,10.400000000000002,DEP-193-08R,2019
EDDM,DEP,193,26L,179,179,10,DEP-193-26L,2019
EDDM,DEP,193,26R,68,68,12,DEP-193-26R,2019
EDDM,DEP,194,08L,46,46,8,DEP-194-08L,2019
EDDM,DEP,194,08R,90,90,10,DEP-194-08R,2019
EDDM,DEP,194,26L,147,147,10,DEP-194-26L,2019
EDDM,DEP,194,26R,49,49,12,DEP-194-26R,2019
EDDM,DEP,195,08L,39,39,8,DEP-195-08L,2019
EDDM,DEP,195,08R,82,82,9.2,DEP-195-08R,2019
EDDM,DEP,195,26L,116,116,10,DEP-195-26L,2019
EDDM,DEP,195,26R,54,54,11,DEP-195-26R,2019
EDDM,DEP,196,08L,58,58,8,DEP-196-08L,2019
EDDM,DEP,196,08R,69,69,9,DEP-196-08R,2019
EDDM,DEP,196,26L,137,137,9,DEP-196-26L,2019
EDDM,DEP,196,26R,62,62,12,DEP-196-26R,2019
EDDM,DEP,201,08L,657,657,9,DEP-201-08L,2019
EDDM,DEP,201,08R,150,150,13,DEP-201-08R,2019
EDDM,DEP,201,26L,310,310,10,DEP-201-26L,2019
EDDM,DEP,201,26R,1066,1066,10,DEP-201-26R,2019
EDDM,DEP,202,08L,745,745,9,DEP-202-08L,2019
EDDM,DEP,202,08R,285,285,13,DEP-202-08R,2019
EDDM,DEP,202,26L,457,457,10,DEP-202-26L,2019
EDDM,DEP,202,26R,1212,1212,9,DEP-202-26R,2019
EDDM,DEP,203,08L,310,310,9,DEP-203-08L,2019
EDDM,DEP,203,08R,183,183,12,DEP-203-08R,2019
EDDM,DEP,203,26L,237,237,9,DEP-203-26L,2019
EDDM,DEP,203,26R,519,519,9,DEP-203-26R,2019
EDDM,DEP,204,08L,614,614,9,DEP-204-08L,2019
EDDM,DEP,204,08R,203,203,12,DEP-204-08R,2019
EDDM,DEP,204,26L,336,336,9,DEP-204-26L,2019
EDDM,DEP,204,26R,972,972,9,DEP-204-26R,2019
EDDM,DEP,205,08L,777,777,9,DEP-205-08L,2019
EDDM,DEP,205,08R,270,270,12.800000000000004,DEP-205-08R,2019
EDDM,DEP,205,26L,560,560,9,DEP-205-26L,2019
EDDM,DEP,205,26R,1230,1230,9,DEP-205-26R,2019
EDDM,DEP,207,08L,634,634,10,DEP-207-08L,2019
EDDM,DEP,207,08R,181,181,13,DEP-207-08R,2019
EDDM,DEP,207,26L,340,340,10,DEP-207-26L,2019
EDDM,DEP,207,26R,1024,1024,10,DEP-207-26R,2019
EDDM,DEP,208,08L,872,872,9,DEP-208-08L,2019
EDDM,DEP,208,08R,215,215,12,DEP-208-08R,2019
EDDM,DEP,208,26L,422,422,9,DEP-208-26L,2019
EDDM,DEP,208,26R,1416,1416,9,DEP-208-26R,2019
EDDM,DEP,209,08L,590,590,10,DEP-209-08L,2019
EDDM,DEP,209,08R,318,318,14,DEP-209-08R,2019
EDDM,DEP,209,26L,556,555,11,DEP-209-26L,2019
EDDM,DEP,209,26R,873,873,10,DEP-209-26R,2019
EDDM,DEP,210,08L,976,976,9,DEP-210-08L,2019
EDDM,DEP,210,08R,220,220,12,DEP-210-08R,2019
EDDM,DEP,210,26L,434,434,9,DEP-210-26L,2019
EDDM,DEP,210,26R,1603,1603,10,DEP-210-26R,2019
EDDM,DEP,211,08L,43,43,9,DEP-211-08L,2019
EDDM,DEP,211,08R,139,139,11,DEP-211-08R,2019
EDDM,DEP,211,26L,195,195,8,DEP-211-26L,2019
EDDM,DEP,211,26R,45,45,10,DEP-211-26R,2019
EDDM,DEP,212,08L,715,715,10,DEP-212-08L,2019
EDDM,DEP,212,08R,308,308,13,DEP-212-08R,2019
EDDM,DEP,212,26L,586,586,10,DEP-212-26L,2019
EDDM,DEP,212,26R,1136,1136,10,DEP-212-26R,2019
EDDM,DEP,213,08L,708,708,10,DEP-213-08L,2019
EDDM,DEP,213,08R,222,222,12,DEP-213-08R,2019
EDDM,DEP,213,26L,420,420,9,DEP-213-26L,2019
EDDM,DEP,213,26R,1117,1117,10,DEP-213-26R,2019
EDDM,DEP,214,08L,689,689,10,DEP-214-08L,2019
EDDM,DEP,214,08R,351,351,13,DEP-214-08R,2019
EDDM,DEP,214,26L,559,559,10,DEP-214-26L,2019
EDDM,DEP,214,26R,1171,1171,10,DEP-214-26R,2019
EDDM,DEP,215,08L,950,950,10,DEP-215-08L,2019
EDDM,DEP,215,08R,238,238,12,DEP-215-08R,2019
EDDM,DEP,215,26L,453,453,9,DEP-215-26L,2019
EDDM,DEP,215,26R,1512,1512,10,DEP-215-26R,2019
EDDM,DEP,216,08L,327,327,10,DEP-216-08L,2019
EDDM,DEP,216,08R,380,380,14,DEP-216-08R,2019
EDDM,DEP,216,26L,685,685,11,DEP-216-26L,2019
EDDM,DEP,216,26R,548,548,10.400000000000006,DEP-216-26R,2019
EDDM,DEP,217,08L,834,834,10,DEP-217-08L,2019
EDDM,DEP,217,08R,349,349,11,DEP-217-08R,2019
EDDM,DEP,217,26L,592,592,9,DEP-217-26L,2019
EDDM,DEP,217,26R,1376,1376,10,DEP-217-26R,2019
EDDM,DEP,219,08L,438,438,10,DEP-219-08L,2019
